NOC,Description,Industry,Variable,Geographic Area,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,1st  5-year CAGR,2nd 5-year CAGR,10-year CAGR
#7534,"Air transport ramp attendants									",Air transportation,Employment,British Columbia,1099.5,1109.46,1128.63,1146.32,1160.97,1181.03,1202.65,1223.34,1238.3,1250.99,1263.88,1.40%,1.40%,1.40%
#7534,"Air transport ramp attendants									",Water transportation,Employment,British Columbia,10.44,10.48,10.53,10.57,10.63,10.68,10.76,10.83,10.91,10.96,11.04,0.50%,0.70%,0.60%
#7534,"Air transport ramp attendants									",Support activities for transportation,Employment,British Columbia,797.65,823.67,840.39,852.24,862.34,880.79,896.58,910.59,921.03,930.73,941.03,2.00%,1.30%,1.70%
#7534,"Air transport ramp attendants									","Postal service, couriers and messengers",Employment,British Columbia,40.53,41.44,41.65,41.73,42.17,43.62,44.45,45.13,45.66,46.22,46.83,1.50%,1.40%,1.50%
#7534,"Air transport ramp attendants									","Transit, sightseeing, and pipeline transportation",Employment,British Columbia,3.26,3.08,3.02,3,3.01,3.04,3.05,3.06,3.05,3.04,3.02,-1.40%,-0.10%,-0.80%
#7534,"Air transport ramp attendants									",Warehousing and storage,Employment,British Columbia,117.21,111.81,110.41,110.5,111.46,114.05,116.19,118.22,119.72,121.11,122.56,-0.50%,1.40%,0.40%
#7534,"Air transport ramp attendants									",Computer systems design and related services,Employment,British Columbia,12.14,12.47,12.84,13.13,13.41,13.83,14.37,14.99,15.62,16.32,16.93,2.60%,4.10%,3.40%
#7534,"Air transport ramp attendants									",Management of companies and enterprises & administrative and support,Employment,British Columbia,24.64,25.03,25.37,25.72,26.12,26.47,26.86,27.17,27.36,27.54,27.67,1.40%,0.90%,1.20%
#7534,"Air transport ramp attendants									","Repair, personal and non-profit services",Employment,British Columbia,10.05,10.21,10.33,10.39,10.47,10.56,10.66,10.77,10.83,10.86,10.89,1.00%,0.60%,0.80%
#7534,"Air transport ramp attendants									",Federal government public administration,Employment,British Columbia,4.65,4.7,4.73,4.78,4.83,4.87,4.92,4.97,5.03,5.1,5.17,0.90%,1.20%,1.10%
#7535,"Other automotive mechanical installers and servicers						",All industries,Employment,British Columbia,2531.34,2585.39,2622.9,2652.5,2677.44,2704.55,2736.41,2758.09,2773.82,2788.64,2803.95,1.30%,0.70%,1.00%
#7535,"Other automotive mechanical installers and servicers						","Fishing, hunting and trapping",Employment,British Columbia,7.22,6.95,7.15,7.09,7.15,7.16,7.49,7.66,7.61,7.52,7.42,-0.20%,0.70%,0.30%
#7535,"Other automotive mechanical installers and servicers						",Oil and gas extraction,Employment,British Columbia,20.83,20.45,20.31,19.99,19.72,19.49,19.57,19.73,19.82,19.9,20.06,-1.30%,0.60%,-0.40%
#7535,"Other automotive mechanical installers and servicers						",Mining     ,Employment,British Columbia,101.91,102.98,104.3,104.34,104.98,104.82,106.76,107.81,107.29,106.21,104.48,0.60%,-0.10%,0.20%
#7535,"Other automotive mechanical installers and servicers						",Support activities for mining and oil and gas extraction,Employment,British Columbia,29.06,32.1,32.94,33.35,33.58,33.42,34.72,35.9,36.46,37.12,37.03,2.80%,2.10%,2.50%
#7535,"Other automotive mechanical installers and servicers						",Construction,Employment,British Columbia,109.58,108.05,108.22,109.44,111.93,115.13,116.54,111.96,107.56,105.15,104.65,1.00%,-1.90%,-0.50%
#7535,"Other automotive mechanical installers and servicers						",Wood product manufacturing,Employment,British Columbia,9.87,10.21,10.16,10.06,9.98,10.01,9.96,9.9,9.83,9.74,9.6,0.30%,-0.80%,-0.30%
#7535,"Other automotive mechanical installers and servicers						",Paper manufacturing,Employment,British Columbia,44.66,43.95,43.51,43.11,42.68,42.04,41.84,41.5,41.08,40.59,40.16,-1.20%,-0.90%,-1.10%
#7535,"Other automotive mechanical installers and servicers						",Transportation equipment manufacturing (excluding shipbuilding),Employment,British Columbia,15.16,16.61,16.81,16.72,16.72,17.04,17.08,17.07,17.09,17.15,17.21,2.40%,0.20%,1.30%
#7535,"Other automotive mechanical installers and servicers						",Other Manufacturing,Employment,British Columbia,87.1,92.95,93.97,94.32,93.95,94.03,94.4,94.77,95.13,95.38,95.89,1.50%,0.40%,1.00%
#7535,"Other automotive mechanical installers and servicers						",Wholesale trade,Employment,British Columbia,53.17,54.85,55.58,56.32,56.46,56.59,57,57.29,57.5,57.68,57.95,1.30%,0.50%,0.90%
#7535,"Other automotive mechanical installers and servicers						",Motor vehicle and parts dealers,Employment,British Columbia,913.97,936.69,953.1,967.81,976.17,986.01,997.73,1007.83,1017.6,1026.6,1035.19,1.50%,1.00%,1.30%
#7535,"Other automotive mechanical installers and servicers						",Other retail trade (excluding cars and personal care) ,Employment,British Columbia,226.2,228.04,229.58,231.28,233.11,234.94,236.85,238.2,239.28,240.04,240.74,0.80%,0.50%,0.60%
#7535,"Other automotive mechanical installers and servicers						",Air transportation,Employment,British Columbia,13.75,13.75,13.92,14.1,14.28,14.58,14.87,15.14,15.34,15.52,15.69,1.20%,1.50%,1.30%
#7535,"Other automotive mechanical installers and servicers						",Rail transportation,Employment,British Columbia,24.36,24.78,24.74,24.59,24.74,25.55,25.88,26.13,26.36,26.64,26.96,1.00%,1.10%,1.00%
#7535,"Other automotive mechanical installers and servicers						",Truck transportation,Employment,British Columbia,12.28,12.52,12.96,13.23,13.38,13.37,13.5,13.66,13.78,13.88,13.97,1.70%,0.90%,1.30%
#7535,"Other automotive mechanical installers and servicers						",Support activities for transportation,Employment,British Columbia,26.4,27.09,27.7,28.16,28.57,29.1,29.64,30.14,30.53,30.87,31.21,2.00%,1.40%,1.70%
#7535,"Other automotive mechanical installers and servicers						","Transit, sightseeing, and pipeline transportation",Employment,British Columbia,58.26,58.4,59.52,60.64,61.64,62.88,64.29,65.69,66.68,67.53,68.34,1.50%,1.70%,1.60%
#7535,"Other automotive mechanical installers and servicers						",Real estate rental and leasing,Employment,British Columbia,32,31.57,31.57,31.81,32.21,32.76,33.24,33.71,34.12,34.49,34.86,0.50%,1.30%,0.90%
#7535,"Other automotive mechanical installers and servicers						","Legal, accounting, design, research, and advertising services",Employment,British Columbia,20.5,21.05,21.59,21.99,22.29,22.24,22.19,22.06,21.87,21.66,21.51,1.60%,-0.70%,0.50%
#7535,"Other automotive mechanical installers and servicers						",Management of companies and enterprises & administrative and support,Employment,British Columbia,10.34,10.53,10.73,10.9,11.08,11.22,11.38,11.5,11.55,11.59,11.59,1.60%,0.70%,1.10%
#7535,"Other automotive mechanical installers and servicers						","Amusement, gambling and recreation industries",Employment,British Columbia,35.42,35.67,35.97,36.27,36.61,36.94,37.27,37.62,37.92,38.2,38.48,0.80%,0.80%,0.80%
#7535,"Other automotive mechanical installers and servicers						",Heritage institutions,Employment,British Columbia,8.09,8.8,9.04,9.15,9.27,9.52,9.68,9.8,9.92,10.05,10.18,3.30%,1.30%,2.30%
#7535,"Other automotive mechanical installers and servicers						","Repair, personal and non-profit services",Employment,British Columbia,662.02,678.13,690.13,698.34,707.32,715.98,724.69,733.1,739.48,744.99,750.53,1.60%,0.90%,1.30%
#7535,"Other automotive mechanical installers and servicers						",Federal government public administration,Employment,British Columbia,9.19,9.28,9.39,9.5,9.61,9.73,9.82,9.9,10,10.14,10.27,1.10%,1.10%,1.10%
#7611,"Construction trades helpers and labourers							",All industries,Employment,British Columbia,26006.95,25512.57,25174.99,25090.56,25175.24,25489.82,25777.7,25892.39,26052.6,26085.66,26097.92,-0.40%,0.50%,0.00%
#7611,"Construction trades helpers and labourers							",Farms,Employment,British Columbia,44.25,44.74,44.98,45.11,45.19,45.28,45.36,45.4,45.4,45.39,45.42,0.50%,0.10%,0.30%
#7611,"Construction trades helpers and labourers							",Forestry and logging,Employment,British Columbia,22.75,22.26,21.97,21.59,21.34,21.07,20.84,20.16,19.37,18.79,18.6,-1.50%,-2.50%,-2.00%
#7611,"Construction trades helpers and labourers							",Support activities for agriculture and forestry,Employment,British Columbia,56.27,54.07,52.25,50.7,49.93,49.82,50.03,49.69,49.17,48.75,48.43,-2.40%,-0.60%,-1.50%
#7611,"Construction trades helpers and labourers							",Oil and gas extraction,Employment,British Columbia,57.03,59.27,59.98,60.79,59.94,59.25,59.11,59.24,59.11,58.98,59.12,0.80%,0.00%,0.40%
#7611,"Construction trades helpers and labourers							",Mining     ,Employment,British Columbia,69.65,70.79,72.99,73.62,75.73,76.57,80.9,82.24,82.51,81.02,79.09,1.90%,0.60%,1.30%
#7611,"Construction trades helpers and labourers							",Support activities for mining and oil and gas extraction,Employment,British Columbia,104.44,107.66,108.93,108.97,109.52,109.16,111.12,110.99,109.92,108.21,105.71,0.90%,-0.60%,0.10%
#7611,"Construction trades helpers and labourers							",Utilities,Employment,British Columbia,89.66,90.77,91.6,92.26,92.74,93.26,94.09,95.25,95.54,95.7,95.87,0.80%,0.60%,0.70%
#7611,"Construction trades helpers and labourers							",Construction,Employment,British Columbia,21523.41,20975,20583.89,20455.24,20496.96,20763.81,20994.95,21064.54,21192.63,21200.08,21187.36,-0.70%,0.40%,-0.20%
#7611,"Construction trades helpers and labourers							","Food, beverage and tobacco manufacturing",Employment,British Columbia,25.27,25.69,26.1,26.42,26.72,27.03,27.31,27.6,27.88,28.14,28.39,1.40%,1.00%,1.20%
#7611,"Construction trades helpers and labourers							",Wood product manufacturing,Employment,British Columbia,203.68,204.91,204.73,204.42,203.1,201.88,201.08,199.3,198.05,196.72,194.89,-0.20%,-0.70%,-0.40%
#7611,"Construction trades helpers and labourers							",Primary metal manufacturing,Employment,British Columbia,22.75,24.74,24.7,24.84,24.41,24.39,24.43,24.34,24.33,24.37,24.47,1.40%,0.10%,0.70%
#7611,"Construction trades helpers and labourers							",Fabricated metal product manufacturing,Employment,British Columbia,93.45,96.39,97.49,97.94,97.85,97.9,98.16,98.36,98.59,98.73,98.87,0.90%,0.20%,0.60%
#7611,"Construction trades helpers and labourers							",Machinery manufacturing,Employment,British Columbia,16.41,16.22,16.11,16.01,15.98,16.03,16.06,16.08,16.12,16.14,16.16,-0.50%,0.20%,-0.20%
#7611,"Construction trades helpers and labourers							",Ship and boat building,Employment,British Columbia,34.85,35.67,36.35,37.1,37.8,38.47,38.83,39.22,39.6,39.95,40.38,2.00%,1.00%,1.50%
#7611,"Construction trades helpers and labourers							",Transportation equipment manufacturing (excluding shipbuilding),Employment,British Columbia,9.59,9.9,10,10.02,10.02,10.06,10.08,10.1,10.12,10.14,10.15,1.00%,0.20%,0.60%
#7611,"Construction trades helpers and labourers							",Other Manufacturing,Employment,British Columbia,540.21,540.06,543.89,545.15,546.75,548.91,550.33,552.08,552.8,552.43,553.65,0.30%,0.20%,0.20%
#7611,"Construction trades helpers and labourers							",Wholesale trade,Employment,British Columbia,179.05,183.37,186.03,188.03,189.61,190.93,192.68,194.16,195.28,196.13,196.91,1.30%,0.60%,1.00%
#7611,"Construction trades helpers and labourers							",Health and personal care stores,Employment,British Columbia,7.73,7.83,7.89,7.94,7.99,8.06,8.14,8.21,8.26,8.3,8.34,0.80%,0.70%,0.80%
#7611,"Construction trades helpers and labourers							",Other retail trade (excluding cars and personal care) ,Employment,British Columbia,129.56,130.4,131,131.8,132.71,133.63,134.7,135.58,136.23,136.65,137,0.60%,0.50%,0.60%
#7611,"Construction trades helpers and labourers							",Water transportation,Employment,British Columbia,8.87,8.91,8.95,8.99,9.04,9.07,9.14,9.21,9.27,9.31,9.38,0.40%,0.70%,0.60%
#7611,"Construction trades helpers and labourers							",Truck transportation,Employment,British Columbia,43.85,44.71,45.45,46.09,46.7,47.63,48.46,49.14,49.66,50.08,50.49,1.70%,1.20%,1.40%
#7611,"Construction trades helpers and labourers							",Support activities for transportation,Employment,British Columbia,928.77,936.72,949.52,960.76,970.89,985.98,1000.46,1013.42,1022.82,1030.82,1039.11,1.20%,1.10%,1.10%
#7611,"Construction trades helpers and labourers							","Transit, sightseeing, and pipeline transportation",Employment,British Columbia,38.5,38.91,39.37,39.79,40.19,40.81,41.46,42,42.4,42.8,43.22,1.20%,1.20%,1.20%
#7611,"Construction trades helpers and labourers							",Warehousing and storage,Employment,British Columbia,19.24,17.94,17.3,17.02,17.09,17.62,17.9,18.13,18.33,18.55,18.79,-1.70%,1.30%,-0.20%
#7611,"Construction trades helpers and labourers							",Motion picture and sound recording industries,Employment,British Columbia,78.59,81.49,84.33,87.14,89.96,92.94,96.32,99.68,102.92,106.12,109.42,3.40%,3.30%,3.40%
#7611,"Construction trades helpers and labourers							","Broadcasting, data processing, and information",Employment,British Columbia,3.52,3.57,3.64,3.71,3.76,3.8,3.86,3.93,3.98,4.03,4.07,1.50%,1.40%,1.50%
#7611,"Construction trades helpers and labourers							",Finance,Employment,British Columbia,9.6,9.84,10.05,10.21,10.34,10.43,10.54,10.66,10.78,10.89,11.01,1.70%,1.10%,1.40%
#7611,"Construction trades helpers and labourers							",Insurance carriers and related activities,Employment,British Columbia,8.32,8.29,8.42,8.59,8.71,8.73,8.84,8.97,9.07,9.16,9.25,1.00%,1.20%,1.10%
#7611,"Construction trades helpers and labourers							",Real estate rental and leasing,Employment,British Columbia,164.6,164.44,165.25,166.48,168.11,170.03,171.77,173.42,175.02,176.72,178.58,0.70%,1.00%,0.80%
#7611,"Construction trades helpers and labourers							","Architectural, engineering and related services",Employment,British Columbia,132.33,136.68,140.11,142.9,145.89,149.28,152.48,155.4,158.01,160.42,162.87,2.40%,1.80%,2.10%
#7611,"Construction trades helpers and labourers							",Computer systems design and related services,Employment,British Columbia,20.64,21.2,21.82,22.32,22.8,23.51,24.43,25.49,26.56,27.74,28.79,2.60%,4.10%,3.40%
#7611,"Construction trades helpers and labourers							","Management, scientific and technical consulting services",Employment,British Columbia,39.68,39.96,40.72,41.56,42.28,42.74,43.41,44.03,44.51,44.81,45.09,1.50%,1.10%,1.30%
#7611,"Construction trades helpers and labourers							","Legal, accounting, design, research, and advertising services",Employment,British Columbia,43.71,44.14,44.87,45.91,47.02,48,49.09,50.1,51.05,51.73,52.7,1.90%,1.90%,1.90%
#7611,"Construction trades helpers and labourers							",Management of companies and enterprises & administrative and support,Employment,British Columbia,769.36,782.93,796.14,808.35,820.67,831.17,842.62,851.11,855.48,859.42,861.25,1.60%,0.70%,1.10%
#7611,"Construction trades helpers and labourers							",Elementary and secondary schools,Employment,British Columbia,7.58,7.63,7.67,7.73,7.81,7.87,7.93,8,8.09,8.17,8.27,0.80%,1.00%,0.90%
#7611,"Construction trades helpers and labourers							",Private and  trades education,Employment,British Columbia,16.12,16.2,16.29,16.31,16.26,16.17,16.13,16.13,16.19,16.31,16.38,0.10%,0.30%,0.20%
#7611,"Construction trades helpers and labourers							",Hospitals,Employment,British Columbia,25.63,25.91,26.24,26.57,26.88,27.18,27.47,27.81,28.2,28.64,29.07,1.20%,1.40%,1.30%
#7611,"Construction trades helpers and labourers							",Nursing and residential care facilities,Employment,British Columbia,11.16,11.58,12.05,12.52,13.02,13.54,14.11,14.68,15.29,15.92,16.58,3.90%,4.10%,4.00%
#7611,"Construction trades helpers and labourers							",Social assistance,Employment,British Columbia,29.32,29.58,29.69,29.79,30.12,30.38,30.68,31.03,31.39,31.74,32.04,0.70%,1.10%,0.90%
#7611,"Construction trades helpers and labourers							","Performing arts, spectator sports and related industries",Employment,British Columbia,19.44,19.78,20.12,20.46,20.84,21.29,21.69,22.06,22.4,22.74,23.08,1.80%,1.60%,1.70%
#7611,"Construction trades helpers and labourers							","Amusement, gambling and recreation industries",Employment,British Columbia,48.24,48.09,48.8,49.72,50.52,51.04,51.81,52.55,53.17,53.74,54.34,1.10%,1.30%,1.20%
#7611,"Construction trades helpers and labourers							",Accommodation services,Employment,British Columbia,24.87,25.72,26.17,26.53,26.85,27.2,27.56,27.92,28.28,28.65,29.04,1.80%,1.30%,1.60%
#7611,"Construction trades helpers and labourers							",Food services and drinking places,Employment,British Columbia,15.22,15.63,15.94,16.18,16.36,16.58,16.88,17.17,17.44,17.69,17.94,1.70%,1.60%,1.70%
